CHROM,START,END,N_SNPs,TajD,Gene,Type,Population,Continent,Subsistence
11,7871000,7871000,0,nan,OR5E1P,SENS,BaKiga,Africa,Farmer
11,7950000,7950000,4,-0.829019,OR10A6,SENS,BaKiga,Africa,Farmer
11,7961000,7961000,1,-0.625579,OR10A3,SENS,BaKiga,Africa,Farmer
11,15010000,15010000,0,nan,OR7E41P,SENS,BaKiga,Africa,Farmer
11,17074000,17074000,0,nan,OR7E14P,SENS,BaKiga,Africa,Farmer
11,29009000,29009000,0,nan,OR2BH1P,SENS,BaKiga,Africa,Farmer
11,48239000,48239000,3,-0.215035,OR4B1,SENS,BaKiga,Africa,Farmer
11,48249000,48249000,0,nan,OR4B2P,SENS,BaKiga,Africa,Farmer
11,48267000,48267000,2,-1.45411,OR4X2,SENS,BaKiga,Africa,Farmer
11,48286000,48286000,6,-0.480091,OR4X1,SENS,BaKiga,Africa,Farmer
11,48328000,48328000,4,-0.726009,OR4S1,SENS,BaKiga,Africa,Farmer
11,48347000,48347000,0,nan,OR4C3,SENS,BaKiga,Africa,Farmer
11,48367000,48367000,0,nan,OR4C45,SENS,BaKiga,Africa,Farmer
11,48367000,48367000,0,nan,OR4C45,SENS,BaKiga,Africa,Farmer
11,48368000,48368000,0,nan,OR4C45,SENS,BaKiga,Africa,Farmer
11,48368000,48368000,0,nan,OR4C45,SENS,BaKiga,Africa,Farmer
11,48369000,48369000,0,nan,OR4C45,SENS,BaKiga,Africa,Farmer
11,48369000,48369000,0,nan,OR4C45,SENS,BaKiga,Africa,Farmer
11,48370000,48370000,0,nan,OR4C45,SENS,BaKiga,Africa,Farmer
11,48370000,48370000,0,nan,OR4C4P,SENS,BaKiga,Africa,Farmer
11,48371000,48371000,0,nan,OR4C4P,SENS,BaKiga,Africa,Farmer
11,48371000,48371000,0,nan,OR4C4P,SENS,BaKiga,Africa,Farmer
11,48372000,48372000,0,nan,OR4C4P,SENS,BaKiga,Africa,Farmer
11,48372000,48372000,0,nan,OR4C4P,SENS,BaKiga,Africa,Farmer
11,48373000,48373000,0,nan,OR4C4P,SENS,BaKiga,Africa,Farmer
11,48373000,48373000,0,nan,OR4C4P,SENS,BaKiga,Africa,Farmer
11,48374000,48374000,0,nan,OR4C4P,SENS,BaKiga,Africa,Farmer
11,48388000,48388000,0,nan,OR4C5,SENS,BaKiga,Africa,Farmer
11,48442000,48442000,0,nan,OR4C2P,SENS,BaKiga,Africa,Farmer
11,48454000,48454000,0,nan,OR4C10P,SENS,BaKiga,Africa,Farmer
11,48486000,48486000,0,nan,OR4C9P,SENS,BaKiga,Africa,Farmer
11,48508000,48508000,0,nan,OR4R1P,SENS,BaKiga,Africa,Farmer
11,48511000,48511000,1,-1.09439,OR4A47,SENS,BaKiga,Africa,Farmer
11,48514000,48514000,0,nan,OR4A48P,SENS,BaKiga,Africa,Farmer
11,48518000,48518000,0,nan,OR4A46P,SENS,BaKiga,Africa,Farmer
11,48534000,48534000,0,nan,OR4A40P,SENS,BaKiga,Africa,Farmer
11,48548000,48548000,0,nan,OR4A43P,SENS,BaKiga,Africa,Farmer
11,48601000,48601000,0,nan,OR4A45P,SENS,BaKiga,Africa,Farmer
11,48612000,48612000,0,nan,OR4A41P,SENS,BaKiga,Africa,Farmer
11,48632000,48632000,0,nan,OR4A42P,SENS,BaKiga,Africa,Farmer
11,48650000,48650000,0,nan,OR4A44P,SENS,BaKiga,Africa,Farmer
11,49920000,49920000,0,nan,OR4A1P,SENS,BaKiga,Africa,Farmer
11,49937000,49937000,0,nan,OR4A49P,SENS,BaKiga,Africa,Farmer
11,49942000,49942000,0,nan,OR4A19P,SENS,BaKiga,Africa,Farmer
11,49945000,49945000,0,nan,OR4R3P,SENS,BaKiga,Africa,Farmer
11,49974000,49974000,4,-0.982795,OR4C13,SENS,BaKiga,Africa,Farmer
11,50004000,50004000,0,nan,OR4C12,SENS,BaKiga,Africa,Farmer
11,51394000,51394000,0,nan,OR4A6P,SENS,BaKiga,Africa,Farmer
11,51412000,51412000,6,-1.5054,OR4A5,SENS,BaKiga,Africa,Farmer
11,51426000,51426000,0,nan,OR4A7P,SENS,BaKiga,Africa,Farmer
11,51436000,51436000,1,-0.66372,OR4A8P,SENS,BaKiga,Africa,Farmer
11,51456000,51456000,0,nan,OR4A3P,SENS,BaKiga,Africa,Farmer
11,51459000,51459000,0,nan,OR4A4P,SENS,BaKiga,Africa,Farmer
11,51462000,51462000,0,nan,OR4R2P,SENS,BaKiga,Africa,Farmer
11,51484000,51484000,0,nan,OR4C7P,SENS,BaKiga,Africa,Farmer
11,51516000,51516000,3,1.36011,OR4C46,SENS,BaKiga,Africa,Farmer
11,51527000,51527000,0,nan,OR4C50P,SENS,BaKiga,Africa,Farmer
11,55094000,55094000,0,nan,OR4A12P,SENS,BaKiga,Africa,Farmer
11,55111000,55111000,54,-1.85776,OR4A16,SENS,BaKiga,Africa,Farmer
11,55136000,55136000,4,-1.40847,OR4A15,SENS,BaKiga,Africa,Farmer
11,55212000,55212000,0,nan,OR4A17P,SENS,BaKiga,Africa,Farmer
11,55235000,55235000,0,nan,OR4A13P,SENS,BaKiga,Africa,Farmer
11,55259000,55259000,0,nan,OR4A21P,SENS,BaKiga,Africa,Farmer
11,55278000,55278000,0,nan,OR4C1P,SENS,BaKiga,Africa,Farmer
11,55305000,55305000,0,nan,OR4C14P,SENS,BaKiga,Africa,Farmer
11,55322000,55322000,9,-1.27959,OR4C15,SENS,BaKiga,Africa,Farmer
11,55340000,55340000,2,0.0334865,OR4C16,SENS,BaKiga,Africa,Farmer
11,55371000,55371000,7,-1.43494,OR4C11,SENS,BaKiga,Africa,Farmer
11,55406000,55406000,7,-1.56468,OR4P4,SENS,BaKiga,Africa,Farmer
11,55419000,55419000,3,-1.15049,OR4S2,SENS,BaKiga,Africa,Farmer
11,55433000,55433000,2,-1.11128,OR4C6,SENS,BaKiga,Africa,Farmer
11,55442000,55442000,0,nan,OR4V1P,SENS,BaKiga,Africa,Farmer
11,55451000,55451000,0,nan,OR4P1P,SENS,BaKiga,Africa,Farmer
11,55483000,55483000,0,nan,OR5D2P,SENS,BaKiga,Africa,Farmer
11,55494000,55494000,0,nan,OR5D3P,SENS,BaKiga,Africa,Farmer
11,55523000,55523000,0,nan,OR5D17P,SENS,BaKiga,Africa,Farmer
11,55541000,55541000,4,-0.288098,OR5D13,SENS,BaKiga,Africa,Farmer
11,55555000,55555000,0,nan,OR5D15P,SENS,BaKiga,Africa,Farmer
11,55579000,55579000,4,-0.932964,OR5L1,SENS,BaKiga,Africa,Farmer
11,55588000,55588000,0,nan,OR5D18,SENS,BaKiga,Africa,Farmer
11,55595000,55595000,8,-0.565543,OR5L2,SENS,BaKiga,Africa,Farmer
11,55607000,55607000,5,-1.66534,OR5D16,SENS,BaKiga,Africa,Farmer
11,55671000,55671000,0,nan,OR5W1P,SENS,BaKiga,Africa,Farmer
11,55682000,55682000,0,nan,OR5W2,SENS,BaKiga,Africa,Farmer
11,55703000,55703000,9,-1.36997,OR5I1,SENS,BaKiga,Africa,Farmer
11,55716000,55716000,0,nan,OR10AF1P,SENS,BaKiga,Africa,Farmer
11,55725000,55725000,0,nan,OR10AK1P,SENS,BaKiga,Africa,Farmer
11,55747000,55747000,0,nan,OR7E5P,SENS,BaKiga,Africa,Farmer
11,55762000,55762000,0,nan,OR5F1,SENS,BaKiga,Africa,Farmer
11,55783000,55783000,0,nan,OR5F2P,SENS,BaKiga,Africa,Farmer
11,55798000,55798000,9,-1.27947,OR5AS1,SENS,BaKiga,Africa,Farmer
11,55822000,55822000,0,nan,OR5AQ1P,SENS,BaKiga,Africa,Farmer
11,55839000,55839000,0,nan,OR5J1P,SENS,BaKiga,Africa,Farmer
11,55851000,55851000,0,nan,OR5BE1P,SENS,BaKiga,Africa,Farmer
11,55861000,55861000,5,-1.57103,OR8I2,SENS,BaKiga,Africa,Farmer
11,55873000,55873000,6,-1.37675,OR8H2,SENS,BaKiga,Africa,Farmer
11,55890000,55890000,14,-2.20448,OR8H3,SENS,BaKiga,Africa,Farmer
11,55905000,55905000,2,-1.17104,OR8J3,SENS,BaKiga,Africa,Farmer
11,55910000,55910000,0,nan,OR8K4P,SENS,BaKiga,Africa,Farmer
11,55927000,55927000,1,-0.868217,OR8K5,SENS,BaKiga,Africa,Farmer
11,55933000,55933000,0,nan,OR5J7P,SENS,BaKiga,Africa,Farmer
11,55945000,55945000,0,nan,OR5J2,SENS,BaKiga,Africa,Farmer
11,55956000,55956000,0,nan,OR8V1P,SENS,BaKiga,Africa,Farmer
11,55979000,55979000,3,0.112225,OR8J2P,SENS,BaKiga,Africa,Farmer
11,56000000,56000000,4,-0.0455759,OR5T2,SENS,BaKiga,Africa,Farmer
11,56020000,56020000,4,-1.65948,OR5T3,SENS,BaKiga,Africa,Farmer
11,56044000,56044000,0,nan,OR5T1,SENS,BaKiga,Africa,Farmer
11,56058000,56058000,5,-1.30112,OR8H1,SENS,BaKiga,Africa,Farmer
11,56086000,56086000,3,-0.0138559,OR8K3,SENS,BaKiga,Africa,Farmer
11,56103000,56103000,0,nan,OR8K2P,SENS,BaKiga,Africa,Farmer
11,56114000,56114000,1,-1.09883,OR8K1,SENS,BaKiga,Africa,Farmer
11,56128000,56128000,5,0.260053,OR8J1,SENS,BaKiga,Africa,Farmer
11,56144000,56144000,0,nan,OR8U1,SENS,BaKiga,Africa,Farmer
11,56150000,56150000,0,nan,OR8L1P,SENS,BaKiga,Africa,Farmer
11,56162000,56162000,0,nan,OR5AL2P,SENS,BaKiga,Africa,Farmer
11,56181000,56181000,0,nan,OR5AL1P,SENS,BaKiga,Africa,Farmer
11,56185000,56185000,8,0.966297,OR5R1,SENS,BaKiga,Africa,Farmer
11,56217000,56217000,0,nan,OR5M4P,SENS,BaKiga,Africa,Farmer
11,56230000,56230000,7,-1.27158,OR5M9,SENS,BaKiga,Africa,Farmer
11,56247000,56247000,0,nan,OR5M2P,SENS,BaKiga,Africa,Farmer
11,56258000,56258000,4,-1.85113,OR5M8,SENS,BaKiga,Africa,Farmer
11,56268000,56268000,0,nan,OR5M7P,SENS,BaKiga,Africa,Farmer
11,56280000,56280000,0,nan,OR5M6P,SENS,BaKiga,Africa,Farmer
11,56310000,56310000,5,-0.792605,OR5M11,SENS,BaKiga,Africa,Farmer
11,56345000,56345000,0,nan,OR5M10,SENS,BaKiga,Africa,Farmer
11,56365000,56365000,0,nan,OR5M13P,SENS,BaKiga,Africa,Farmer
11,56388000,56388000,0,nan,OR5AM1P,SENS,BaKiga,Africa,Farmer
11,56397000,56397000,0,nan,OR5M12P,SENS,BaKiga,Africa,Farmer
11,56401000,56401000,0,nan,OR5AP1P,SENS,BaKiga,Africa,Farmer
11,56409000,56409000,2,0.232173,OR5AP2,SENS,BaKiga,Africa,Farmer
11,56432000,56432000,1,-1.09439,OR5AR1,SENS,BaKiga,Africa,Farmer
11,56437000,56437000,0,nan,OR2AH1P,SENS,BaKiga,Africa,Farmer
11,56468000,56468000,30,3.96603,OR9G1,SENS,BaKiga,Africa,Farmer
11,56468000,56468000,30,3.96603,OR9G9,SENS,BaKiga,Africa,Farmer
11,56508000,56508000,6,0.179178,OR9G3P,SENS,BaKiga,Africa,Farmer
11,56511000,56511000,1,0.145588,OR9G4,SENS,BaKiga,Africa,Farmer
11,56519000,56519000,0,nan,OR9G2P,SENS,BaKiga,Africa,Farmer
11,56543000,56543000,0,nan,OR5G1P,SENS,BaKiga,Africa,Farmer
11,56558000,56558000,0,nan,OR5G4P,SENS,BaKiga,Africa,Farmer
11,56570000,56570000,0,nan,OR5G5P,SENS,BaKiga,Africa,Farmer
11,56739000,56739000,0,nan,OR5AK3P,SENS,BaKiga,Africa,Farmer
11,56757000,56757000,3,-1.16624,OR5AK2,SENS,BaKiga,Africa,Farmer
11,56786000,56786000,0,nan,OR5AK1P,SENS,BaKiga,Africa,Farmer
11,56797000,56797000,0,nan,OR5BQ1P,SENS,BaKiga,Africa,Farmer
11,57634000,57634000,0,nan,OR5BA1P,SENS,BaKiga,Africa,Farmer
11,57685000,57685000,0,nan,OR5AZ1P,SENS,BaKiga,Africa,Farmer
11,57799000,57799000,2,1.02421,OR6Q1,SENS,BaKiga,Africa,Farmer
11,57845000,57845000,0,nan,OR9L1P,SENS,BaKiga,Africa,Farmer
11,57846000,57846000,0,nan,OR9L1P,SENS,BaKiga,Africa,Farmer
11,57877000,57877000,0,nan,OR9I3P,SENS,BaKiga,Africa,Farmer
11,57886000,57886000,1,-1.09883,OR9I1,SENS,BaKiga,Africa,Farmer
11,57912000,57912000,0,nan,OR9I2P,SENS,BaKiga,Africa,Farmer
11,57939000,57939000,0,nan,OR5BL1P,SENS,BaKiga,Africa,Farmer
11,57947000,57947000,2,-0.533837,OR9Q1,SENS,BaKiga,Africa,Farmer
11,57958000,57958000,1,1.53483,OR9Q2,SENS,BaKiga,Africa,Farmer
11,57971000,57971000,5,-0.332898,OR1S2,SENS,BaKiga,Africa,Farmer
11,57983000,57983000,1,-0.0790441,OR1S1,SENS,BaKiga,Africa,Farmer
11,57996000,57996000,3,0.387593,OR10Q1,SENS,BaKiga,Africa,Farmer
11,58035000,58035000,1,-1.09439,OR10W1,SENS,BaKiga,Africa,Farmer
11,58060000,58060000,0,nan,OR10Q2P,SENS,BaKiga,Africa,Farmer
11,58112000,58112000,0,nan,OR5B19P,SENS,BaKiga,Africa,Farmer
11,58117000,58117000,0,nan,OR5B10P,SENS,BaKiga,Africa,Farmer
11,58126000,58126000,1,1.68979,OR5B17,SENS,BaKiga,Africa,Farmer
11,58134000,58134000,0,nan,OR5B1P,SENS,BaKiga,Africa,Farmer
11,58170000,58170000,10,1.15517,OR5B3,SENS,BaKiga,Africa,Farmer
11,58190000,58190000,5,0.138118,OR5B2,SENS,BaKiga,Africa,Farmer
11,58207000,58207000,2,-0.236255,OR5B12,SENS,BaKiga,Africa,Farmer
11,58275000,58275000,0,nan,OR5B21,SENS,BaKiga,Africa,Farmer
11,59078000,59078000,0,nan,OR5AN2P,SENS,BaKiga,Africa,Farmer
11,59101000,59101000,0,nan,OR5BR1P,SENS,BaKiga,Africa,Farmer
11,59132000,59132000,3,-0.144448,OR5AN1,SENS,BaKiga,Africa,Farmer
11,59159000,59159000,0,nan,OR5BB1P,SENS,BaKiga,Africa,Farmer
11,59190000,59190000,1,-0.868217,OR5A2,SENS,BaKiga,Africa,Farmer
11,59211000,59211000,2,2.03948,OR5A1,SENS,BaKiga,Africa,Farmer
11,59225000,59225000,3,-0.0744536,OR4D6,SENS,BaKiga,Africa,Farmer
11,59245000,59245000,2,-0.0843689,OR4D10,SENS,BaKiga,Africa,Farmer
11,59260000,59260000,0,nan,OR4D8P,SENS,BaKiga,Africa,Farmer
11,59283000,59283000,4,-1.39674,OR4D9,SENS,BaKiga,Africa,Farmer
11,59300000,59300000,0,nan,OR4D7P,SENS,BaKiga,Africa,Farmer
11,59481000,59481000,2,0.120815,OR10V1,SENS,BaKiga,Africa,Farmer
11,59496000,59496000,0,nan,OR10Y1P,SENS,BaKiga,Africa,Farmer
11,59509000,59509000,0,nan,OR10V3P,SENS,BaKiga,Africa,Farmer
11,59517000,59517000,0,nan,OR10V2P,SENS,BaKiga,Africa,Farmer
11,67490000,67490000,0,nan,OR7E145P,SENS,BaKiga,Africa,Farmer
11,67504000,67504000,0,nan,OR7E11P,SENS,BaKiga,Africa,Farmer
11,67742000,67742000,0,nan,OR7E1P,SENS,BaKiga,Africa,Farmer
11,71305000,71305000,0,nan,OR7E87P,SENS,BaKiga,Africa,Farmer
11,71332000,71332000,0,nan,OR7E4P,SENS,BaKiga,Africa,Farmer
11,71605000,71605000,0,nan,OR7E128P,SENS,BaKiga,Africa,Farmer
11,71615000,71615000,0,nan,OR7E126P,SENS,BaKiga,Africa,Farmer
11,74783000,74783000,0,nan,OR2AT2P,SENS,BaKiga,Africa,Farmer
11,74800000,74800000,4,-0.933993,OR2AT4,SENS,BaKiga,Africa,Farmer
11,86544000,86544000,0,nan,OR7E13P,SENS,BaKiga,Africa,Farmer
11,86569000,86569000,0,nan,OR7E2P,SENS,BaKiga,Africa,Farmer
11,105065000,105065000,0,nan,OR2AL1P,SENS,BaKiga,Africa,Farmer
11,123625000,123625000,1,-1.08977,OR6X1,SENS,BaKiga,Africa,Farmer
11,123677000,123677000,0,nan,OR6M1,SENS,BaKiga,Africa,Farmer
11,123712000,123712000,0,nan,OR6M2P,SENS,BaKiga,Africa,Farmer
11,123733000,123733000,0,nan,OR6M3P,SENS,BaKiga,Africa,Farmer
11,123778000,123778000,2,0.295697,OR8D4,SENS,BaKiga,Africa,Farmer
11,123811000,123811000,0,nan,OR4D5,SENS,BaKiga,Africa,Farmer
11,123814000,123814000,10,-1.94835,OR6T1,SENS,BaKiga,Africa,Farmer
11,123865000,123865000,9,-1.37959,OR10G6,SENS,BaKiga,Africa,Farmer
11,123881000,123881000,0,nan,OR10G5P,SENS,BaKiga,Africa,Farmer
11,123887000,123887000,4,0.715211,OR10G4,SENS,BaKiga,Africa,Farmer
11,123894000,123894000,11,-0.699832,OR10G9,SENS,BaKiga,Africa,Farmer
11,123901000,123901000,1,0.478938,OR10G8,SENS,BaKiga,Africa,Farmer
11,123909000,123909000,15,-1.15327,OR10G7,SENS,BaKiga,Africa,Farmer
11,123926000,123926000,0,nan,OR10D5P,SENS,BaKiga,Africa,Farmer
11,123965000,123965000,0,nan,OR10D4P,SENS,BaKiga,Africa,Farmer
11,123976000,123976000,0,nan,OR10N1P,SENS,BaKiga,Africa,Farmer
11,124030000,124030000,0,nan,OR10D1P,SENS,BaKiga,Africa,Farmer
11,124056000,124056000,10,-0.0511575,OR10D3,SENS,BaKiga,Africa,Farmer
11,124078000,124078000,0,nan,OR8F1P,SENS,BaKiga,Africa,Farmer
11,124086000,124086000,0,nan,OR8G3P,SENS,BaKiga,Africa,Farmer
11,124096000,124096000,0,nan,OR8G2P,SENS,BaKiga,Africa,Farmer
11,124110000,124110000,0,nan,OR8G7P,SENS,BaKiga,Africa,Farmer
11,124121000,124121000,4,0.36036,OR8G1,SENS,BaKiga,Africa,Farmer
11,124135000,124135000,12,0.523115,OR8G5,SENS,BaKiga,Africa,Farmer
11,124180000,124180000,3,-0.74049,OR8D1,SENS,BaKiga,Africa,Farmer
11,124190000,124190000,1,0.290899,OR8D2,SENS,BaKiga,Africa,Farmer
11,124195000,124195000,0,nan,OR8B7P,SENS,BaKiga,Africa,Farmer
11,124209000,124209000,0,nan,OR8B6P,SENS,BaKiga,Africa,Farmer
11,124228000,124228000,0,nan,OR8B5P,SENS,BaKiga,Africa,Farmer
11,124236000,124236000,0,nan,OR8B1P,SENS,BaKiga,Africa,Farmer
11,124247000,124247000,0,nan,OR8C1P,SENS,BaKiga,Africa,Farmer
11,124253000,124253000,9,1.26057,OR8B2,SENS,BaKiga,Africa,Farmer
11,124267000,124267000,4,1.87007,OR8B3,SENS,BaKiga,Africa,Farmer
11,124294000,124294000,4,1.16379,OR8B4,SENS,BaKiga,Africa,Farmer
11,124331000,124331000,0,nan,OR8A2P,SENS,BaKiga,Africa,Farmer
11,124351000,124351000,0,nan,OR8B9P,SENS,BaKiga,Africa,Farmer
11,124387000,124387000,0,nan,OR8B10P,SENS,BaKiga,Africa,Farmer
11,124413000,124413000,3,-1.36392,OR8B12,SENS,BaKiga,Africa,Farmer
12,10955000,10955000,0,nan,TAS2R7,SENS,BaKiga,Africa,Farmer
12,10959000,10959000,2,0.0756449,TAS2R8,SENS,BaKiga,Africa,Farmer
12,10962000,10962000,4,-0.714433,TAS2R9,SENS,BaKiga,Africa,Farmer
12,11048000,11048000,0,nan,PRH1-PRR4,SENS,BaKiga,Africa,Farmer
12,11091000,11091000,3,0.536619,TAS2R14,SENS,BaKiga,Africa,Farmer
12,11139000,11139000,3,-1.69192,TAS2R50,SENS,BaKiga,Africa,Farmer
12,11183000,11183000,62,1.24454,TAS2R31,SENS,BaKiga,Africa,Farmer
12,11184000,11184000,0,nan,TAS2R31,SENS,BaKiga,Africa,Farmer
12,11201000,11201000,0,nan,PRH1-PRR4,SENS,BaKiga,Africa,Farmer
12,11214000,11214000,51,1.07019,TAS2R46,SENS,BaKiga,Africa,Farmer
12,11230000,11230000,0,nan,PRH1-PRR4,SENS,BaKiga,Africa,Farmer
12,11244000,11244000,62,1.3424,TAS2R43,SENS,BaKiga,Africa,Farmer
12,11286000,11286000,31,-0.0453191,TAS2R30,SENS,BaKiga,Africa,Farmer
12,11312000,11312000,0,nan,PRH1-PRR4,SENS,BaKiga,Africa,Farmer
12,11339000,11339000,3,-0.691685,TAS2R42,SENS,BaKiga,Africa,Farmer
12,46987000,46987000,0,nan,OR7A19P,SENS,BaKiga,Africa,Farmer
12,48597000,48597000,3,-0.611331,OR10AD1,SENS,BaKiga,Africa,Farmer
12,48750000,48750000,0,nan,OR5BK1P,SENS,BaKiga,Africa,Farmer
12,48780000,48780000,0,nan,OR5BT1P,SENS,BaKiga,Africa,Farmer
12,48789000,48789000,0,nan,OR5BJ1P,SENS,BaKiga,Africa,Farmer
12,48836000,48836000,0,nan,OR8T1P,SENS,BaKiga,Africa,Farmer
12,48920000,48920000,2,-0.119286,OR8S1,SENS,BaKiga,Africa,Farmer
12,48954000,48954000,0,nan,OR5BS1P,SENS,BaKiga,Africa,Farmer
12,49022000,49022000,0,nan,OR11M1P,SENS,BaKiga,Africa,Farmer
12,52502000,52502000,0,nan,OR7E47P,SENS,BaKiga,Africa,Farmer
12,55510000,55510000,0,nan,OR9K1P,SENS,BaKiga,Africa,Farmer
12,55524000,55524000,4,-0.440435,OR9K2,SENS,BaKiga,Africa,Farmer
12,55553000,55553000,0,nan,OR9R1P,SENS,BaKiga,Africa,Farmer
12,55588000,55588000,0,nan,OR10U1P,SENS,BaKiga,Africa,Farmer
12,55615000,55615000,8,-2.11939,OR10A7,SENS,BaKiga,Africa,Farmer
12,55642000,55642000,0,nan,OR6C74,SENS,BaKiga,Africa,Farmer
12,55657000,55657000,0,nan,OR6C69P,SENS,BaKiga,Africa,Farmer
12,55678000,55678000,0,nan,OR6C72P,SENS,BaKiga,Africa,Farmer
12,55689000,55689000,0,nan,OR6C6,SENS,BaKiga,Africa,Farmer
12,55706000,55706000,0,nan,OR6C5P,SENS,BaKiga,Africa,Farmer
12,55715000,55715000,4,0.407743,OR6C1,SENS,BaKiga,Africa,Farmer
12,55726000,55726000,1,-0.876742,OR6C3,SENS,BaKiga,Africa,Farmer
12,55737000,55737000,0,nan,OR6C7P,SENS,BaKiga,Africa,Farmer
12,55759000,55759000,0,nan,OR6C75,SENS,BaKiga,Africa,Farmer
12,55771000,55771000,0,nan,OR6C71P,SENS,BaKiga,Africa,Farmer
12,55783000,55783000,0,nan,OR6C66P,SENS,BaKiga,Africa,Farmer
12,55791000,55791000,0,nan,OR6C73P,SENS,BaKiga,Africa,Farmer
12,55795000,55795000,1,-0.246252,OR6C65,SENS,BaKiga,Africa,Farmer
12,55846000,55846000,4,-0.718989,OR6C2,SENS,BaKiga,Africa,Farmer
12,55863000,55863000,4,0.603621,OR6C70,SENS,BaKiga,Africa,Farmer
12,55887000,55887000,3,0.527858,OR6C68,SENS,BaKiga,Africa,Farmer
12,55917000,55917000,0,nan,OR6C64P,SENS,BaKiga,Africa,Farmer
12,55969000,55969000,1,-0.651472,OR2AP1,SENS,BaKiga,Africa,Farmer
12,56006000,56006000,0,nan,OR6U2P,SENS,BaKiga,Africa,Farmer
14,19378000,19378000,10,1.13222,OR11H12,SENS,BaKiga,Africa,Farmer
14,19807000,19807000,0,nan,OR11H13P,SENS,BaKiga,Africa,Farmer
14,20182000,20182000,0,nan,OR11H2,SENS,BaKiga,Africa,Farmer
14,20202000,20202000,0,nan,OR11K2P,SENS,BaKiga,Africa,Farmer
14,20216000,20216000,2,0.572152,OR4Q3,SENS,BaKiga,Africa,Farmer
14,20249000,20249000,3,-1.4686,OR4M1,SENS,BaKiga,Africa,Farmer
14,20265000,20265000,0,nan,OR4N1P,SENS,BaKiga,Africa,Farmer
14,20296000,20296000,6,-0.315736,OR4N2,SENS,BaKiga,Africa,Farmer
14,20316000,20316000,0,nan,OR4K6P,SENS,BaKiga,Africa,Farmer
14,20337000,20337000,1,1.63849,OR4K3P,SENS,BaKiga,Africa,Farmer
14,20345000,20345000,1,0.714122,OR4K2,SENS,BaKiga,Africa,Farmer
14,20374000,20374000,0,nan,OR4K4P,SENS,BaKiga,Africa,Farmer
14,20389000,20389000,7,-1.06103,OR4K5,SENS,BaKiga,Africa,Farmer
14,20404000,20404000,8,-0.0923952,OR4K1,SENS,BaKiga,Africa,Farmer
14,20425000,20425000,0,nan,OR4K16P,SENS,BaKiga,Africa,Farmer
14,20444000,20444000,10,0.745038,OR4K15,SENS,BaKiga,Africa,Farmer
14,20471000,20471000,2,-1.29807,OR4Q2P,SENS,BaKiga,Africa,Farmer
14,20483000,20483000,0,nan,OR4K14,SENS,BaKiga,Africa,Farmer
14,20513000,20513000,0,nan,OR4U1P,SENS,BaKiga,Africa,Farmer
14,20529000,20529000,3,0.767281,OR4L1,SENS,BaKiga,Africa,Farmer
14,20562000,20562000,0,nan,OR4T1P,SENS,BaKiga,Africa,Farmer
14,20586000,20586000,3,0.948365,OR4K17,SENS,BaKiga,Africa,Farmer
14,20612000,20612000,12,-2.04804,OR4N5,SENS,BaKiga,Africa,Farmer
14,20648000,20648000,0,nan,OR11G1P,SENS,BaKiga,Africa,Farmer
14,20666000,20666000,3,-1.46232,OR11G2,SENS,BaKiga,Africa,Farmer
14,20678000,20678000,0,nan,OR11H5P,SENS,BaKiga,Africa,Farmer
14,20692000,20692000,7,2.13276,OR11H6,SENS,BaKiga,Africa,Farmer
14,20698000,20698000,5,1.56034,OR11H7P,SENS,BaKiga,Africa,Farmer
14,20711000,20711000,3,-1.68508,OR11H4,SENS,BaKiga,Africa,Farmer
14,21109000,21109000,9,1.45404,OR6S1,SENS,BaKiga,Africa,Farmer
14,21624000,21624000,0,nan,OR5AU1,SENS,BaKiga,Africa,Farmer
14,22038000,22038000,4,1.59321,OR10G3,SENS,BaKiga,Africa,Farmer
14,22134000,22134000,2,-0.176953,OR4E2,SENS,BaKiga,Africa,Farmer
14,22139000,22139000,0,nan,OR4E1P,SENS,BaKiga,Africa,Farmer
14,23103000,23103000,8,0.7602,OR6J1,SENS,BaKiga,Africa,Farmer
15,22369000,22369000,11,-0.65923,OR4M2,SENS,BaKiga,Africa,Farmer
15,22383000,22383000,10,0.105573,OR4N4,SENS,BaKiga,Africa,Farmer
15,22414000,22414000,5,0.0576504,OR4N3P,SENS,BaKiga,Africa,Farmer
15,102346000,102346000,8,-1.82247,OR4F6,SENS,BaKiga,Africa,Farmer
15,102359000,102359000,3,-0.603933,OR4F15,SENS,BaKiga,Africa,Farmer
15,102369000,102369000,0,nan,OR4F14P,SENS,BaKiga,Africa,Farmer
15,102389000,102389000,0,nan,OR4F13P,SENS,BaKiga,Africa,Farmer
15,102417000,102417000,0,nan,OR4F28P,SENS,BaKiga,Africa,Farmer
16,3255000,3255000,1,-0.868217,OR1F1,SENS,BaKiga,Africa,Farmer
16,3266000,3266000,0,nan,OR1F2P,SENS,BaKiga,Africa,Farmer
17,2966000,2966000,12,0.733536,OR1D5,SENS,BaKiga,Africa,Farmer
17,2996000,2996000,2,-0.0237284,OR1D2,SENS,BaKiga,Africa,Farmer
17,3020000,3020000,4,0.625268,OR1E3P,SENS,BaKiga,Africa,Farmer
17,3030000,3030000,4,-0.10932,OR1G1,SENS,BaKiga,Africa,Farmer
17,3058000,3058000,1,-0.859367,OR1P1P,SENS,BaKiga,Africa,Farmer
17,3101000,3101000,8,0.0860618,OR1A2,SENS,BaKiga,Africa,Farmer
